Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Category,Item_Outlet_Sales
9.5,Regular,0.175393386,Fruits and Vegetables,122.9388,0,Tier 1,Grocery Store,FD,-40.318035
5.305,Low Fat,0.074046871,Hard Drinks,125.8388,0,Tier 1,Grocery Store,DR,-17.675705
7.855,Low Fat,0.011251793000000001,Canned,190.3188,2,Tier 3,Supermarket Type1,FD,648.098
7.685,Non-Edible,0.025581232000000002,Health and Hygiene,144.67600000000002,1,Tier 3,Supermarket Type2,NC,627.32446
13.0,Low Fat,0.010579468,Meat,63.4826,1,Tier 3,Supermarket Type3,FD,-10.174335
16.5,Non-Edible,0.036634667999999995,Household,179.0318,0,Tier 2,Supermarket Type1,NC,578.3331
10.695,Low Fat,0.057781415,Fruits and Vegetables,62.5536,0,Tier 2,Supermarket Type1,FD,-82.86618
10.3,Low Fat,0.260040407,Fruits and Vegetables,241.9854,0,Tier 1,Grocery Store,FD,-28.149696
16.85,Low Fat,0.139391292,Snack Foods,145.976,0,Tier 2,Supermarket Type1,FD,-64.890816
7.785,Regular,0.03813275,Fruits and Vegetables,105.4964,0,Tier 1,Supermarket Type1,FD,-125.97979
16.1,Low Fat,0.023710661,Soft Drinks,189.4846,2,Tier 2,Supermarket Type1,DR,-37.608574
8.88,Non-Edible,0.099180226,Household,209.827,2,Tier 2,Supermarket Type1,NC,589.739
20.0,Non-Edible,0.081787178,Others,34.819,2,Tier 2,Supermarket Type1,NC,589.739
8.27,Regular,0.127903741,Soft Drinks,183.9924,0,Tier 2,Supermarket Type1,DR,-105.35917
10.695,Non-Edible,0.0,Household,37.4848,2,Tier 2,Supermarket Type1,NC,589.739
14.65,Low Fat,0.17208621300000002,Fruits and Vegetables,49.4692,1,Tier 3,Supermarket Type2,FD,-27.228428
10.85,Non-Edible,0.028796724,Household,115.4808,1,Tier 3,Supermarket Type2,NC,627.32446
20.5,Low Fat,0.14201329099999999,Starchy Foods,88.2172,1,Tier 1,Supermarket Type1,FD,57.7252
5.635,Low Fat,0.0,Baking Goods,149.405,0,Tier 2,Supermarket Type1,FD,-64.890816
19.85,Regular,0.014067173999999998,Frozen Foods,80.0618,0,Tier 1,Grocery Store,FD,-22.342669
10.3,Non-Edible,0.117114354,Health and Hygiene,157.763,1,Tier 1,Supermarket Type1,NC,578.3331
17.7,Low Fat,0.116778835,Snack Foods,185.0266,2,Tier 2,Supermarket Type1,FD,-37.608574
13.0,Non-Edible,0.08284187,Household,63.0194,0,Tier 1,Supermarket Type1,NC,578.3331
9.065,Low Fat,0.11532978699999999,Frozen Foods,97.1094,0,Tier 1,Supermarket Type1,FD,-64.890816
14.3,Low Fat,0.026470587,Frozen Foods,80.8302,2,Tier 2,Supermarket Type1,FD,-37.608574
7.05,Regular,0.05578483099999999,Breads,224.5088,1,Tier 3,Supermarket Type2,FD,841.6892
15.0,Low Fat,0.049079463,Soft Drinks,65.2168,0,Tier 1,Supermarket Type1,DR,-62.24555
15.1,Low Fat,0.0760611,Baking Goods,88.78299999999999,0,Tier 2,Supermarket Type1,FD,-64.890816
8.71,Regular,0.045948045,Dairy,47.2744,2,Tier 3,Supermarket Type1,FD,-45.134285
17.25,Low Fat,0.124763406,Frozen Foods,119.0098,0,Tier 1,Grocery Store,FD,-10.174335
12.65,Regular,0.0,Fruits and Vegetables,240.7538,2,Tier 2,Supermarket Type1,FD,-63.109657
9.5,Regular,0.132546993,Frozen Foods,230.3668,0,Tier 1,Supermarket Type1,FD,-108.00443
13.35,Low Fat,0.091578701,Snack Foods,151.5708,1,Tier 3,Supermarket Type2,FD,-9.253067
20.25,Regular,0.023070588,Baking Goods,238.6538,2,Tier 2,Supermarket Type1,FD,-45.134285
5.785,Regular,0.053956419000000005,Fruits and Vegetables,86.0856,2,Tier 2,Supermarket Type1,FD,-63.109657
11.395,Non-Edible,0.021606087000000003,Health and Hygiene,150.0708,0,Tier 1,Supermarket Type1,NC,578.3331
6.67,Regular,0.08987326699999999,Snack Foods,130.4626,2,Tier 3,Supermarket Type1,FD,-45.134285
11.8,Regular,0.026507096,Canned,39.8138,2,Tier 2,Supermarket Type1,FD,666.75195
16.6,Regular,0.028373995,Canned,187.0556,0,Tier 1,Grocery Store,FD,691.87317
16.2,Low Fat,0.032435523,Soft Drinks,154.9972,2,Tier 3,Grocery Store,DR,26.25439
12.3,Non-Edible,0.076673407,Household,248.34599999999998,1,Tier 1,Supermarket Type1,NC,578.3331
10.3,Low Fat,0.070182238,Dairy,264.6226,2,Tier 2,Supermarket Type1,FD,-37.608574
6.175,Regular,0.180090411,Meat,95.2752,2,Tier 2,Supermarket Type1,FD,-45.134285
7.35,Regular,0.014387462,Fruits and Vegetables,241.4512,1,Tier 1,Supermarket Type1,FD,-125.97979
6.865,Regular,0.252155886,Dairy,237.6222,0,Tier 1,Grocery Store,FD,-14.782046
17.85,Regular,0.020929396,Meat,260.5936,2,Tier 3,Supermarket Type1,FD,-45.134285
12.6,Regular,0.0,Fruits and Vegetables,121.9072,0,Tier 2,Supermarket Type1,FD,-125.97979
20.25,Regular,0.014853618999999998,Dairy,192.8162,1,Tier 3,Supermarket Type2,FD,-16.354525
19.6,Low Fat,0.034039542,Soft Drinks,57.0614,1,Tier 3,Supermarket Type2,DR,-13.254256
9.8,Regular,0.064178182,Fruits and Vegetables,115.7492,2,Tier 2,Supermarket Type1,FD,-63.109657
15.35,Regular,0.062041531,Baking Goods,196.8426,1,Tier 3,Supermarket Type3,FD,-22.342669
5.98,Low Fat,0.07586575599999999,Hard Drinks,56.6614,1,Tier 3,Supermarket Type2,DR,-16.754436
6.775,Non-Edible,0.10584117900000001,Household,83.325,2,Tier 2,Supermarket Type1,NC,589.739
7.97,Low Fat,0.034506514,Soft Drinks,172.6422,1,Tier 1,Supermarket Type1,DR,-62.24555
8.43,Low Fat,0.017352667,Soft Drinks,198.7768,1,Tier 1,Supermarket Type1,DR,-62.24555
13.35,Low Fat,0.032174409,Meat,60.4194,0,Tier 2,Supermarket Type1,FD,-64.890816
5.885,Regular,0.093296061,Canned,50.5982,2,Tier 2,Supermarket Type1,FD,666.75195
13.690730769230765,Low Fat,0.02838397,Baking Goods,193.3136,1,Tier 3,Supermarket Type3,FD,-10.174335
11.65,Low Fat,0.039911033,Snack Foods,228.9694,0,Tier 2,Supermarket Type1,FD,-64.890816
16.5,Regular,0.16004458900000001,Snack Foods,143.4128,2,Tier 2,Supermarket Type1,FD,-45.134285
12.81734421364986,Regular,0.0,Starchy Foods,238.3538,1,Tier 3,Supermarket Type3,FD,-58.947308
11.3,Regular,0.054542505,Meat,97.2094,0,Tier 2,Supermarket Type1,FD,-108.00443
9.5,Regular,0.010978803999999998,Snack Foods,182.1608,2,Tier 2,Supermarket Type1,FD,-45.134285
5.19,Low Fat,0.042612828,Frozen Foods,196.41099999999997,0,Tier 2,Supermarket Type1,FD,-64.890816
12.15,Non-Edible,0.051596351,Household,152.1024,1,Tier 3,Supermarket Type3,NC,626.4032
7.81,Regular,0.055180797000000004,Canned,125.2046,2,Tier 3,Supermarket Type1,FD,666.75195
6.785,Regular,0.0,Meat,43.4112,0,Tier 1,Supermarket Type1,FD,-108.00443
9.3,Regular,0.014007727,Snack Foods,198.1084,2,Tier 3,Supermarket Type1,FD,-45.134285
18.1,Low Fat,0.022490839,Fruits and Vegetables,96.0094,1,Tier 3,Supermarket Type2,FD,-27.228428
8.06,Low Fat,0.021376678,Breakfast,229.3326,0,Tier 1,Supermarket Type1,FD,-17.394842
8.71,Low Fat,0.139444875,Canned,49.8376,1,Tier 1,Supermarket Type1,FD,623.1453
6.895,Low Fat,0.022495495,Meat,142.0812,1,Tier 1,Supermarket Type1,FD,-64.890816
19.2,Regular,0.05544858,Baking Goods,52.3666,1,Tier 3,Supermarket Type3,FD,-22.342669
9.695,Low Fat,0.07055407799999999,Hard Drinks,178.9344,1,Tier 1,Supermarket Type1,DR,-65.74574
15.25,Regular,0.065884096,Snack Foods,181.56599999999997,0,Tier 2,Supermarket Type1,FD,-108.00443
6.055,Low Fat,0.025387557999999998,Fruits and Vegetables,161.592,2,Tier 3,Supermarket Type1,FD,-55.58394
14.3,Low Fat,0.026316724,Frozen Foods,78.1302,0,Tier 2,Supermarket Type1,FD,-64.890816
19.85,Regular,0.020918489,Snack Foods,63.3194,2,Tier 2,Supermarket Type1,FD,-45.134285
9.3,Low Fat,0.0,Snack Foods,106.3964,2,Tier 3,Supermarket Type1,FD,-37.608574
19.6,Low Fat,0.033895032,Soft Drinks,54.7614,0,Tier 2,Supermarket Type1,DR,-62.24555
5.26,Regular,0.041022765,Breads,95.2068,2,Tier 3,Grocery Store,FD,933.2136
20.7,Low Fat,0.092878183,Dairy,75.167,2,Tier 2,Supermarket Type1,DR,-37.608574
21.1,Non-Edible,0.029067775,Household,144.7786,2,Tier 2,Supermarket Type1,NC,589.739
21.1,Regular,0.057992904000000005,Frozen Foods,84.8908,1,Tier 3,Supermarket Type3,FD,-22.342669
14.0,Non-Edible,0.028921492000000004,Health and Hygiene,129.631,2,Tier 2,Supermarket Type1,NC,589.739
12.8,Low Fat,0.04543117,Canned,221.1456,1,Tier 3,Supermarket Type3,FD,677.8618
16.7,Low Fat,0.07017831599999999,Fruits and Vegetables,109.6912,0,Tier 2,Supermarket Type1,FD,-82.86618
10.195,Low Fat,0.037771295,Frozen Foods,64.95100000000001,1,Tier 3,Supermarket Type3,FD,-10.174335
5.785,Low Fat,0.075698157,Starchy Foods,37.2164,0,Tier 1,Grocery Store,FD,114.07804
7.325,Low Fat,0.093574769,Fruits and Vegetables,90.3146,2,Tier 2,Supermarket Type1,FD,-55.58394
6.67,Regular,0.123405255,Snack Foods,88.4514,0,Tier 2,Supermarket Type1,FD,-108.00443
18.0,Low Fat,0.017934042,Starchy Foods,175.7686,1,Tier 1,Supermarket Type1,FD,57.7252
5.94,Regular,0.029418033,Breads,185.8556,1,Tier 1,Supermarket Type1,FD,773.4229
6.865,Regular,0.035912897,Frozen Foods,244.8486,2,Tier 2,Supermarket Type1,FD,-45.134285
8.185,Low Fat,0.038807601000000004,Fruits and Vegetables,117.7808,2,Tier 2,Supermarket Type1,FD,-55.58394
7.145,Low Fat,0.017772061999999998,Frozen Foods,160.9578,2,Tier 3,Supermarket Type1,FD,-37.608574
18.85,Low Fat,0.13719695099999998,Hard Drinks,159.4578,0,Tier 1,Supermarket Type1,DR,-65.74574
13.35,Low Fat,0.029769107000000003,Dairy,77.6012,2,Tier 3,Grocery Store,DR,33.81501
9.0,Non-Edible,0.031995886,Household,101.6016,2,Tier 3,Supermarket Type1,NC,589.739
7.565,Non-Edible,0.054725828,Health and Hygiene,56.293,1,Tier 1,Supermarket Type1,NC,578.3331
18.85,Low Fat,0.300078353,Fruits and Vegetables,48.1692,0,Tier 1,Grocery Store,FD,-28.149696
7.72,Regular,0.074717347,Breads,79.6986,0,Tier 2,Supermarket Type1,FD,773.4229
16.35,Non-Edible,0.029611916000000002,Household,259.0646,2,Tier 2,Supermarket Type1,NC,589.739
18.85,Non-Edible,0.087129095,Health and Hygiene,191.7846,2,Tier 3,Grocery Store,NC,653.6019
6.935,Regular,0.041515796,Snack Foods,102.8332,2,Tier 2,Supermarket Type1,FD,-45.134285
9.8,Low Fat,0.106628515,Fruits and Vegetables,177.737,2,Tier 3,Supermarket Type1,FD,-55.58394
13.142313953488392,Non-Edible,0.0,Health and Hygiene,153.7024,1,Tier 3,Supermarket Type3,NC,626.4032
19.85,Low Fat,0.029429602000000003,Snack Foods,160.392,1,Tier 3,Supermarket Type3,FD,-10.174335
10.195,Low Fat,0.12663940199999998,Canned,109.5886,2,Tier 2,Supermarket Type1,FD,648.098
15.75,Low Fat,0.166776273,Dairy,36.5506,2,Tier 2,Supermarket Type1,DR,-37.608574
20.85,Non-Edible,0.10239327699999999,Health and Hygiene,113.1544,0,Tier 1,Grocery Store,NC,626.4032
15.1,Low Fat,0.174462585,Snack Foods,197.71099999999998,2,Tier 2,Supermarket Type1,FD,-37.608574
6.17,Low Fat,0.010622102,Meat,64.5826,2,Tier 3,Supermarket Type1,FD,-37.608574
6.695,Low Fat,0.07599649,Starchy Foods,194.18200000000002,1,Tier 1,Supermarket Type1,FD,57.7252
8.51,Non-Edible,0.0869468,Household,144.347,2,Tier 3,Grocery Store,NC,653.6019
14.6,Regular,0.042950697,Fruits and Vegetables,108.4254,0,Tier 2,Supermarket Type1,FD,-125.97979
18.0,Low Fat,0.073131911,Canned,156.0972,2,Tier 3,Supermarket Type1,FD,648.098
7.5,Low Fat,0.08494673,Canned,120.5072,2,Tier 3,Grocery Store,FD,715.09125
20.6,Non-Edible,0.0,Household,74.9696,0,Tier 1,Supermarket Type1,NC,578.3331
7.235,Low Fat,0.026795874,Hard Drinks,105.8938,0,Tier 1,Grocery Store,DR,-17.675705
10.1,Non-Edible,0.054715770999999996,Health and Hygiene,197.8084,1,Tier 1,Supermarket Type1,NC,578.3331
8.97,Non-Edible,0.093393523,Household,54.0956,1,Tier 3,Supermarket Type2,NC,627.32446
11.8,Low Fat,0.0,Fruits and Vegetables,44.1402,0,Tier 2,Supermarket Type1,FD,-82.86618
10.0,Low Fat,0.0,Snack Foods,235.55900000000003,2,Tier 2,Supermarket Type1,FD,-37.608574
17.5,Low Fat,0.052400475,Snack Foods,105.09899999999999,2,Tier 3,Supermarket Type1,FD,-37.608574
14.15,Low Fat,0.09692550400000001,Baking Goods,131.3284,0,Tier 1,Grocery Store,FD,-10.174335
13.5,Low Fat,0.060468922,Baking Goods,85.25399999999999,0,Tier 2,Supermarket Type1,FD,-64.890816
14.75,Low Fat,0.089305571,Snack Foods,115.5518,0,Tier 2,Supermarket Type1,FD,-64.890816
7.685,Non-Edible,0.025529117,Health and Hygiene,147.876,2,Tier 2,Supermarket Type1,NC,589.739
10.6,Low Fat,0.011089223999999998,Breads,41.8454,0,Tier 1,Supermarket Type1,FD,816.61115
14.35,Regular,0.152170799,Frozen Foods,231.9984,2,Tier 3,Grocery Store,FD,81.60658
7.785,Low Fat,0.0,Dairy,104.4306,1,Tier 1,Supermarket Type1,FD,-64.890816
8.895,Low Fat,0.10509081699999999,Dairy,41.5138,0,Tier 2,Supermarket Type1,DR,-62.24555
13.35,Low Fat,0.091207161,Snack Foods,151.8708,0,Tier 1,Supermarket Type1,FD,-64.890816
16.1,Regular,0.041759701,Fruits and Vegetables,98.041,2,Tier 3,Grocery Store,FD,63.631226
19.85,Low Fat,0.044497478,Dairy,89.7856,0,Tier 1,Supermarket Type1,FD,-64.890816
12.1,Regular,0.061175535,Soft Drinks,54.8614,0,Tier 1,Supermarket Type1,DR,-105.35917
8.645,Non-Edible,0.0,Health and Hygiene,96.441,1,Tier 1,Supermarket Type1,NC,578.3331
14.85,Regular,0.032657896,Dairy,263.191,2,Tier 3,Grocery Store,FD,89.167206
16.2,Low Fat,0.063029339,Canned,100.47,0,Tier 1,Supermarket Type1,FD,623.1453
21.25,Non-Edible,0.113581951,Health and Hygiene,234.93,0,Tier 2,Supermarket Type1,NC,578.3331
9.8,Regular,0.015077408,Meat,250.9408,2,Tier 3,Supermarket Type1,FD,-45.134285
12.85,Non-Edible,0.08945432199999999,Health and Hygiene,183.2608,2,Tier 3,Grocery Store,NC,653.6019
8.63,Low Fat,0.031158308,Snack Foods,184.2582,2,Tier 2,Supermarket Type1,FD,-37.608574
20.1,Non-Edible,0.014998688,Health and Hygiene,142.6154,1,Tier 3,Supermarket Type2,NC,627.32446
5.98,Low Fat,0.043562851,Fruits and Vegetables,147.9418,0,Tier 1,Supermarket Type1,FD,-82.86618
14.15,Low Fat,0.020831693000000002,Fruits and Vegetables,126.4046,2,Tier 2,Supermarket Type1,FD,-55.58394
5.925,Regular,0.096662969,Dairy,45.3086,2,Tier 2,Supermarket Type1,FD,-45.134285
7.97,Regular,0.03999003,Meat,86.8514,0,Tier 1,Supermarket Type1,FD,-108.00443
7.3,Low Fat,0.086116086,Frozen Foods,148.4076,0,Tier 2,Supermarket Type1,FD,-64.890816
6.905,Regular,0.038206735,Dairy,96.1726,1,Tier 1,Supermarket Type1,FD,-108.00443
20.1,Non-Edible,0.077611332,Health and Hygiene,63.0536,2,Tier 2,Supermarket Type1,NC,589.739
16.0,Regular,0.069578418,Baking Goods,190.2214,1,Tier 3,Supermarket Type3,FD,-22.342669
20.75,Non-Edible,0.025233002999999997,Health and Hygiene,150.1734,1,Tier 3,Supermarket Type2,NC,627.32446
9.195,Regular,0.117723097,Snack Foods,159.5578,2,Tier 2,Supermarket Type1,FD,-45.134285
10.695,Regular,0.0,Breakfast,176.1712,1,Tier 1,Supermarket Type1,FD,-43.866318
9.195,Regular,0.064274939,Frozen Foods,85.8566,1,Tier 3,Supermarket Type2,FD,-23.91515
8.3,Regular,0.038289031,Dairy,88.4198,2,Tier 2,Supermarket Type1,FD,-45.134285
19.7,Non-Edible,0.026849262999999998,Household,95.8726,0,Tier 1,Supermarket Type1,NC,578.3331
19.2,Regular,0.009354173,Starchy Foods,226.0062,2,Tier 3,Grocery Store,FD,47.14324
18.2,Regular,0.012204712,Fruits and Vegetables,60.1904,0,Tier 1,Supermarket Type1,FD,-125.97979
20.75,Low Fat,0.024286027999999998,Fruits and Vegetables,124.87299999999999,2,Tier 2,Supermarket Type1,FD,-55.58394
20.85,Low Fat,0.097816206,Starchy Foods,222.7746,2,Tier 2,Supermarket Type1,FD,130.91266
11.1,Non-Edible,0.09565153900000001,Health and Hygiene,200.4084,0,Tier 1,Grocery Store,NC,626.4032
7.39,Low Fat,0.082239384,Soft Drinks,187.753,0,Tier 1,Supermarket Type1,DR,-62.24555
5.26,Regular,0.041737624,Baking Goods,164.4868,2,Tier 3,Supermarket Type1,FD,-45.134285
16.85,Low Fat,0.044483108,Fruits and Vegetables,184.2266,1,Tier 1,Supermarket Type1,FD,-82.86618
19.2,Regular,0.00559729,Starchy Foods,224.8062,1,Tier 1,Supermarket Type1,FD,-142.0952
13.35,Low Fat,0.065051711,Baking Goods,91.1804,1,Tier 1,Supermarket Type1,FD,-64.890816
11.65,Low Fat,0.040481172999999995,Fruits and Vegetables,188.024,2,Tier 3,Supermarket Type1,FD,-55.58394
8.235,Non-Edible,0.014447638999999998,Health and Hygiene,183.895,2,Tier 3,Supermarket Type1,NC,589.739
7.5,Non-Edible,0.036291254,Health and Hygiene,176.2028,1,Tier 1,Supermarket Type1,NC,578.3331
14.1,Low Fat,0.12578060800000002,Fruits and Vegetables,86.9198,0,Tier 1,Supermarket Type1,FD,-82.86618
16.2,Regular,0.016721179,Frozen Foods,96.1726,1,Tier 3,Supermarket Type2,FD,-23.91515
15.6,Low Fat,0.14310595199999998,Breakfast,126.7994,0,Tier 1,Supermarket Type1,FD,-17.394842
13.0,Regular,0.083930246,Fruits and Vegetables,188.9556,0,Tier 1,Grocery Store,FD,-40.318035
17.2,Regular,0.057104603,Fruits and Vegetables,223.1088,2,Tier 2,Supermarket Type1,FD,-63.109657
20.35,Regular,0.014848655,Fruits and Vegetables,234.3958,1,Tier 1,Supermarket Type1,FD,-125.97979
6.85,Low Fat,0.022929687999999997,Frozen Foods,261.4594,2,Tier 2,Supermarket Type1,FD,-37.608574
17.85,Low Fat,0.024871616000000003,Soft Drinks,155.7998,2,Tier 2,Supermarket Type1,DR,-37.608574
21.25,Low Fat,0.01941956,Snack Foods,122.5756,0,Tier 2,Supermarket Type1,FD,-64.890816
8.695,Non-Edible,0.119778027,Household,93.9094,2,Tier 2,Supermarket Type1,NC,589.739
7.51,Low Fat,0.017456177,Fruits and Vegetables,230.101,1,Tier 1,Supermarket Type1,FD,-82.86618
13.6,Regular,0.119661905,Dairy,233.63,1,Tier 3,Supermarket Type2,FD,-16.354525
6.57,Low Fat,0.110586928,Hard Drinks,261.0278,2,Tier 3,Grocery Store,DR,22.754208
19.85,Low Fat,0.17626915199999998,Fruits and Vegetables,221.6772,1,Tier 1,Supermarket Type1,FD,-82.86618
9.3,Non-Edible,0.04466123,Household,245.2802,0,Tier 1,Supermarket Type1,NC,578.3331
19.1,Low Fat,0.038556467999999997,Fruits and Vegetables,211.2586,0,Tier 2,Supermarket Type1,FD,-82.86618
6.48,Low Fat,0.034037991000000004,Snack Foods,147.2076,1,Tier 3,Supermarket Type2,FD,-9.253067
19.35,Low Fat,0.11800448699999999,Snack Foods,223.3088,2,Tier 3,Supermarket Type1,FD,-37.608574
15.85,Low Fat,0.095930954,Snack Foods,56.0956,2,Tier 3,Grocery Store,FD,29.38472
6.78,Regular,0.085791732,Fruits and Vegetables,228.9694,0,Tier 2,Supermarket Type1,FD,-125.97979
12.1,Low Fat,0.115523835,Baking Goods,220.8114,2,Tier 2,Supermarket Type1,FD,-37.608574
6.575,Regular,0.07593486099999999,Breads,144.8444,2,Tier 2,Supermarket Type1,FD,822.2957
15.85,Non-Edible,0.020483751,Household,43.2112,0,Tier 2,Supermarket Type1,NC,578.3331
8.615,Low Fat,0.116248965,Fruits and Vegetables,94.1436,0,Tier 1,Supermarket Type1,FD,-82.86618
12.6,Low Fat,0.096604361,Snack Foods,207.0612,1,Tier 3,Supermarket Type2,FD,-9.253067
15.15,Regular,0.0,Snack Foods,132.9284,2,Tier 3,Supermarket Type1,FD,-45.134285
20.2,Low Fat,0.02470108,Soft Drinks,154.0998,1,Tier 3,Supermarket Type3,DR,-14.175525
6.26,Regular,0.009867915,Meat,149.1366,0,Tier 1,Supermarket Type1,FD,-108.00443
6.325,Low Fat,0.125431986,Frozen Foods,98.4042,2,Tier 2,Supermarket Type1,FD,-37.608574
16.25,Low Fat,0.08753025199999999,Dairy,95.141,1,Tier 3,Supermarket Type2,FD,-1.6924334
13.384736495388726,Regular,0.033826055,Snack Foods,168.4158,1,Tier 3,Supermarket Type3,FD,-22.342669
6.195,Regular,0.10954449,Baking Goods,120.4098,1,Tier 1,Supermarket Type1,FD,-108.00443
12.65,Non-Edible,0.04742967,Others,112.0202,1,Tier 3,Supermarket Type2,NC,627.32446
20.25,Regular,0.022512132999999997,Dairy,248.4092,0,Tier 1,Supermarket Type1,FD,-108.00443
20.25,Non-Edible,0.058924378,Household,245.046,0,Tier 2,Supermarket Type1,NC,578.3331
13.35,Low Fat,0.038586582,Snack Foods,238.0564,1,Tier 1,Supermarket Type1,FD,-64.890816
12.85,Low Fat,0.025356532,Dairy,239.4538,1,Tier 3,Supermarket Type3,FD,-2.6137035
12.6,Low Fat,0.024243799,Dairy,36.9874,2,Tier 2,Supermarket Type1,FD,-37.608574
20.5,Low Fat,0.142594879,Starchy Foods,87.7172,2,Tier 2,Supermarket Type1,FD,130.91266
8.3,Low Fat,0.035354361,Fruits and Vegetables,39.9506,0,Tier 1,Supermarket Type1,FD,-82.86618
9.0,Non-Edible,0.069545461,Health and Hygiene,262.9884,0,Tier 1,Supermarket Type1,NC,578.3331
6.03,Low Fat,0.038001328,Dairy,176.6028,2,Tier 3,Grocery Store,DR,33.81501
7.445,Low Fat,0.037625107000000005,Baking Goods,73.2354,0,Tier 2,Supermarket Type1,FD,-64.890816
15.1,Low Fat,0.026033836,Frozen Foods,149.5076,1,Tier 1,Supermarket Type1,FD,-64.890816
9.0,Regular,0.069075897,Breakfast,57.0614,0,Tier 2,Supermarket Type1,FD,-43.866318
19.35,Regular,0.039928237000000005,Soft Drinks,164.5868,0,Tier 1,Supermarket Type1,DR,-105.35917
6.635,Non-Edible,0.027111488,Household,172.5396,1,Tier 1,Supermarket Type1,NC,578.3331
17.7,Regular,0.135369952,Starchy Foods,183.6924,2,Tier 2,Supermarket Type1,FD,-77.08376
20.75,Regular,0.063424403,Breakfast,154.3682,1,Tier 1,Supermarket Type1,FD,-43.866318
9.8,Regular,0.05661623599999999,Breads,84.6908,1,Tier 3,Supermarket Type2,FD,841.6892
7.68,Low Fat,0.11323888800000001,Fruits and Vegetables,194.5794,0,Tier 1,Grocery Store,FD,-28.149696
8.115,Regular,0.03234077,Canned,154.3972,2,Tier 2,Supermarket Type1,FD,666.75195
14.3,Low Fat,0.0,Dairy,124.17299999999999,2,Tier 3,Grocery Store,FD,36.94534
13.8,Regular,0.183275872,Canned,210.4902,1,Tier 3,Supermarket Type3,FD,691.87317
15.0,Non-Edible,0.044899912,Health and Hygiene,139.9838,0,Tier 2,Supermarket Type1,NC,578.3331
5.765,Low Fat,0.07229836,Frozen Foods,118.8098,0,Tier 1,Supermarket Type1,FD,-64.890816
13.8,Regular,0.071666638,Fruits and Vegetables,80.6276,0,Tier 1,Grocery Store,FD,-40.318035
16.75,Low Fat,0.045038920999999996,Snack Foods,185.8556,0,Tier 2,Supermarket Type1,FD,-64.890816
10.5,Non-Edible,0.033942792,Health and Hygiene,126.5994,0,Tier 1,Grocery Store,NC,626.4032
12.987879554655919,Non-Edible,0.151817729,Health and Hygiene,86.0224,1,Tier 3,Supermarket Type3,NC,626.4032
18.35,Non-Edible,0.089120941,Household,190.5504,1,Tier 1,Supermarket Type1,NC,578.3331
20.75,Regular,0.063454375,Breakfast,153.2682,2,Tier 2,Supermarket Type1,FD,11.328682
20.7,Low Fat,0.021474597,Baking Goods,156.9288,2,Tier 2,Supermarket Type1,FD,-37.608574
15.1,Regular,0.014556069,Canned,208.7638,1,Tier 3,Supermarket Type3,FD,691.87317
15.85,Regular,0.061084423,Meat,44.7744,0,Tier 2,Supermarket Type1,FD,-108.00443
7.47,Regular,0.152150971,Frozen Foods,213.5218,0,Tier 1,Supermarket Type1,FD,-108.00443
15.6,Regular,0.045950668,Snack Foods,170.8132,1,Tier 3,Supermarket Type2,FD,-23.91515
